wavelength,absorbance,bonds
1923.025028,0.000826,
1924.953839,0.000768,
1926.882651,0.000694,
1928.811462,0.000615,
1930.740274,0.000519,
1932.669085,0.000416,
1934.597897,0.000309,
1936.526708,0.000227,
1938.45552,0.000166,
1940.384331,0.000095,
1942.313143,0.000063,
1944.241954,0.000035,
1946.170766,-0.000052,
1948.099577,-0.000121,
1950.028388,-0.000149,
1951.9572,-0.000176,
1953.886011,-0.00018,
1955.814823,-0.000171,
1957.743634,-0.000158,
1959.672446,-0.000148,
1961.601257,-0.000152,
1963.530069,-0.000159,
1965.45888,-0.000164,
1967.387692,-0.000163,
1969.316503,-0.000189,
1971.245315,-0.000243,
1973.174126,-0.000276,
1975.102938,-0.000288,
1977.031749,-0.000316,
1978.96056,-0.000354,
1980.889372,-0.000343,
1982.818183,-0.000303,
1984.746995,-0.00028,
1986.675806,-0.000242,
1988.604618,-0.000195,
1990.533429,-0.000146,
1992.462241,-0.000078,
1994.391052,0.000013,
1996.319864,0.000107,
1998.248675,0.000167,
2000.177487,0.000215,
2002.106298,0.000295,
2004.035109,0.000399,
2005.963921,0.000491,
2007.892732,0.000571,
2009.821544,0.00066,
2011.750355,0.000745,
2013.679167,0.000828,
2015.607978,0.000939,
2017.53679,0.001062,
2019.465601,0.001158,
2021.394413,0.001211,
2023.323224,0.001209,
2025.252036,0.001167,
2027.180847,0.001145,
2029.109658,0.001113,
2031.03847,0.001027,
2032.967281,0.000907,
2034.896093,0.000796,
2036.824904,0.00073,
2038.753716,0.000644,
2040.682527,0.000516,
2042.611339,0.00043,
2044.54015,0.00037,
2046.468962,0.000285,
2048.397773,0.000202,
2050.326585,0.000146,
2052.255396,0.000101,
2054.184207,0.000057,
2056.113019,0.000038,
2058.04183,0.000069,
2059.970642,0.000141,
2061.899453,0.000236,
2063.828265,0.000341,
2065.757076,0.000425,
2067.685888,0.000465,
2069.614699,0.000495,
2071.543511,0.000549,
2073.472322,0.000588,
2075.401134,0.000529,
2077.329945,0.000396,
2079.258756,0.000258,
2081.187568,0.000116,
2083.116379,0.000001,
2085.045191,-0.000076,
2086.974002,-0.000133,
2088.902814,-0.000153,
2090.831625,-0.000153,
2092.760437,-0.00016,
2094.689248,-0.000183,
2096.61806,-0.00022,
2098.546871,-0.000234,
2100.475683,-0.000247,
2102.404494,-0.000296,
2104.333305,-0.000322,
2106.262117,-0.000329,
2108.190928,-0.000353,
2110.11974,-0.000346,
2112.048551,-0.000341,
2113.977363,-0.000362,
2115.906174,-0.000344,
2117.834986,-0.000315,
2119.763797,-0.000304,
2121.692609,-0.000298,
2123.62142,-0.000299,
2125.550232,-0.000296,
