wavelength,absorbance,bonds
2023.323224,-0.000686,
2025.252036,-0.000578,
2027.180847,-0.000548,
2029.109658,-0.0006,
2031.03847,-0.000707,
2032.967281,-0.000852,
2034.896093,-0.000953,
2036.824904,-0.001002,
2038.753716,-0.001021,
2040.682527,-0.000996,
2042.611339,-0.000944,
2044.54015,-0.000878,
2046.468962,-0.000816,
2048.397773,-0.000792,
2050.326585,-0.000792,
2052.255396,-0.000788,
2054.184207,-0.000793,
2056.113019,-0.00083,
2058.04183,-0.000883,
2059.970642,-0.00093,
2061.899453,-0.000967,
2063.828265,-0.000995,
2065.757076,-0.001007,
2067.685888,-0.001023,
2069.614699,-0.00104,
2071.543511,-0.001009,
2073.472322,-0.000974,
2075.401134,-0.000967,
2077.329945,-0.000927,
2079.258756,-0.000883,
2081.187568,-0.000881,
2083.116379,-0.000902,
2085.045191,-0.000943,
2086.974002,-0.000971,
2088.902814,-0.000999,
2090.831625,-0.001073,
2092.760437,-0.001147,
2094.689248,-0.001185,
2096.61806,-0.001177,
2098.546871,-0.001164,
2100.475683,-0.001226,
2102.404494,-0.001278,
2104.333305,-0.001237,
2106.262117,-0.001217,
2108.190928,-0.001226,
2110.11974,-0.001224,
2112.048551,-0.001258,
2113.977363,-0.001263,
2115.906174,-0.00123,
2117.834986,-0.001242,
2119.763797,-0.001257,
2121.692609,-0.001247,
2123.62142,-0.001276,
2125.550232,-0.001325,
2127.479043,-0.001343,
2129.407854,-0.001356,
2131.336666,-0.001385,
2133.265477,-0.001398,
2135.194289,-0.001385,
2137.1231,-0.001355,
2139.051912,-0.001335,
2140.980723,-0.001346,
2142.909535,-0.001359,
2144.838346,-0.001374,
2146.767158,-0.001387,
2148.695969,-0.001347,
2150.624781,-0.001298,
2152.553592,-0.001283,
2154.482404,-0.001242,
2156.411215,-0.001169,
2158.340026,-0.001121,
2160.268838,-0.001098,
2162.197649,-0.001081,
2164.126461,-0.001081,
2166.055272,-0.00111,
2167.984084,-0.001164,
2169.912895,-0.001222,
2171.841707,-0.001261,
2173.770518,-0.001285,
2175.69933,-0.001307,
2177.628141,-0.001312,
2179.556953,-0.001278,
2181.485764,-0.001221,
2183.414575,-0.001155,
2185.343387,-0.001097,
2187.272198,-0.001066,
2189.20101,-0.001015,
2191.129821,-0.000951,
2193.058633,-0.000909,
2194.987444,-0.000841,
2196.916256,-0.000781,
2198.845067,-0.000783,
2200.773879,-0.000828,
2202.70269,-0.000871,
2204.631502,-0.000875,
2206.560313,-0.000869,
2208.489124,-0.000842,
2210.417936,-0.000774,
2212.346747,-0.000729,
2214.275559,-0.000691,
2216.20437,-0.000625,
2218.133182,-0.000581,
2220.061993,-0.000559,
2221.990805,-0.000503,
2223.919616,-0.000411,
2225.848428,-0.000353,
2227.777239,-0.000355,
2229.706051,-0.000346,
2231.634862,-0.000304,
2233.563673,-0.000289,
2235.492485,-0.000314,
2237.421296,-0.000369,
2239.350108,-0.000414,
2241.278919,-0.000435,
